id,name,url,image_url,phone,rating,review_count,address,latitude,longitude,price,categories,transactions,business_hours,is_closed
CnWcpFhJADVmXKX_M6nmEA,Varam,https://www.yelp.com/biz/varam-redwood-city?adjust_creative=n70A43OiB44OyQAzeWieZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=n70A43OiB44OyQAzeWieZQ,https://s3-media2.fl.yelpcdn.com/bphoto/3JjZ-rjhnCo64HktUtoz_w/o.jpg,,4.6,120,"2120 Broadway, Redwood City, CA 94063",37.48676015522943,-122.22876913228278,N/A,"Indian, Desserts",,"[{""open"": [{""is_overnight"": false, ""start"": ""1100"", ""end"": ""2200"", ""day"": 0}, {""is_overnight"": false, ""start"": ""1100"", ""end"": ""2200"", ""day"": 1}, {""is_overnight"": false, ""start"": ""1100"", ""end"": ""2200"", ""day"": 2}, {""is_overnight"": false, ""start"": ""1100"", ""end"": ""2200"", ""day"": 3}, {""is_overnight"": false, ""start"": ""1100"", ""end"": ""2200"", ""day"": 4}, {""is_overnight"": false, ""start"": ""1100"", ""end"": ""2200"", ""day"": 5}, {""is_overnight"": false, ""start"": ""1100"", ""end"": ""2200"", ""day"": 6}], ""hours_type"": ""REGULAR"", ""is_open_now"": true}]",False
tfhgt9Yen9STRBI1ZyO_Vg,Sushinaloa,https://www.yelp.com/biz/sushinaloa-redwood-city?adjust_creative=n70A43OiB44OyQAzeWieZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=n70A43OiB44OyQAzeWieZQ,https://s3-media1.fl.yelpcdn.com/bphoto/5y44JAoXePW4k2K-5-r45g/o.jpg,+16507711620,4.1,110,"2505 Middlefield Rd, Redwood City, CA 94063",37.47885666903163,-122.2142856857878,$$,"Sushi Bars, Mexican, Seafood",,"[{""open"": [{""is_overnight"": false, ""start"": ""1000"", ""end"": ""2200"", ""day"": 0}, {""is_overnight"": false, ""start"": ""1000"", ""end"": ""2200"", ""day"": 2}, {""is_overnight"": false, ""start"": ""1000"", ""end"": ""2200"", ""day"": 3}, {""is_overnight"": false, ""start"": ""1000"", ""end"": ""2200"", ""day"": 4}, {""is_overnight"": false, ""start"": ""1000"", ""end"": ""2200"", ""day"": 5}, {""is_overnight"": false, ""start"": ""1000"", ""end"": ""2200"", ""day"": 6}], ""hours_type"": ""REGULAR"", ""is_open_now"": true}]",False
vhfPni9pci29SEHrN1OtRg,Ramen Nagi,https://www.yelp.com/biz/ramen-nagi-palo-alto?adjust_creative=n70A43OiB44OyQAzeWieZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=n70A43OiB44OyQAzeWieZQ,https://s3-media1.fl.yelpcdn.com/bphoto/fq_v5cZjPj9s6zYIz1aolQ/o.jpg,,4.5,3029,"541 Bryant St, Palo Alto, CA 94301",37.445523,-122.1607073261,$$,"Ramen, Noodles",delivery,"[{""open"": [{""is_overnight"": false, ""start"": ""1100"", ""end"": ""1430"", ""day"": 0}, {""is_overnight"": false, ""start"": ""1700"", ""end"": ""2100"", ""day"": 0}, {""is_overnight"": false, ""start"": ""1100"", ""end"": ""1430"", ""day"": 1}, {""is_overnight"": false, ""start"": ""1700"", ""end"": ""2100"", ""day"": 1}, {""is_overnight"": false, ""start"": ""1100"", ""end"": ""1430"", ""day"": 2}, {""is_overnight"": false, ""start"": ""1700"", ""end"": ""2100"", ""day"": 2}, {""is_overnight"": false, ""start"": ""1100"", ""end"": ""1430"", ""day"": 3}, {""is_overnight"": false, ""start"": ""1700"", ""end"": ""2100"", ""day"": 3}, {""is_overnight"": false, ""start"": ""1100"", ""end"": ""1430"", ""day"": 4}, {""is_overnight"": false, ""start"": ""1700"", ""end"": ""2100"", ""day"": 4}, {""is_overnight"": false, ""start"": ""1100"", ""end"": ""1430"", ""day"": 5}, {""is_overnight"": false, ""start"": ""1700"", ""end"": ""2100"", ""day"": 5}, {""is_overnight"": false, ""start"": ""1100"", ""end"": ""1430"", ""day"": 6}, {""is_overnight"": false, ""start"": ""1700"", ""end"": ""2100"", ""day"": 6}], ""hours_type"": ""REGULAR"", ""is_open_now"": true}]",False
E8SLwf_MVhyX7kBfrxuYIg,Quinto Sol,https://www.yelp.com/biz/quinto-sol-redwood-city?adjust_creative=n70A43OiB44OyQAzeWieZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=n70A43OiB44OyQAzeWieZQ,https://s3-media3.fl.yelpcdn.com/bphoto/Orqbn--zyassyW_FiZDlYg/o.jpg,+16503655765,3.7,633,"2201 Broadway St, Redwood City, CA 94063",37.486338,-122.229363,$$,Mexican,,"[{""open"": [{""is_overnight"": false, ""start"": ""1700"", ""end"": ""2100"", ""day"": 1}, {""is_overnight"": false, ""start"": ""1700"", ""end"": ""2100"", ""day"": 2}, {""is_overnight"": false, ""start"": ""1700"", ""end"": ""2100"", ""day"": 3}, {""is_overnight"": false, ""start"": ""1700"", ""end"": ""2130"", ""day"": 4}, {""is_overnight"": false, ""start"": ""1700"", ""end"": ""2130"", ""day"": 5}, {""is_overnight"": false, ""start"": ""1700"", ""end"": ""2100"", ""day"": 6}], ""hours_type"": ""REGULAR"", ""is_open_now"": true}]",False
wlF9M8JgSayBi9FsZcwSOg,La Cocina de la Abuela,https://www.yelp.com/biz/la-cocina-de-la-abuela-redwood-city?adjust_creative=n70A43OiB44OyQAzeWieZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=n70A43OiB44OyQAzeWieZQ,https://s3-media3.fl.yelpcdn.com/bphoto/L_ubeNNRCtXdo25FJSwT4g/o.jpg,+16503623533,4.7,161,"314 Arguello St, Redwood City, CA 94063",37.486637,-122.232042,$$,"Seafood, Tacos, New Mexican Cuisine",,"[{""open"": [{""is_overnight"": false, ""start"": ""1030"", ""end"": ""1900"", ""day"": 1}, {""is_overnight"": false, ""start"": ""1030"", ""end"": ""1900"", ""day"": 2}, {""is_overnight"": false, ""start"": ""1030"", ""end"": ""1900"", ""day"": 3}, {""is_overnight"": false, ""start"": ""1030"", ""end"": ""2000"", ""day"": 4}, {""is_overnight"": false, ""start"": ""1030"", ""end"": ""2000"", ""day"": 5}], ""hours_type"": ""REGULAR"", ""is_open_now"": false}]",False
0YhJfVynOhhlVzdz6KBX7g,Higuma Japanese Restaurant,https://www.yelp.com/biz/higuma-japanese-restaurant-redwood-city?adjust_creative=n70A43OiB44OyQAzeWieZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=n70A43OiB44OyQAzeWieZQ,https://s3-media4.fl.yelpcdn.com/bphoto/1Rmqn0aY19qrIhtWbYv31w/o.jpg,+16503693240,3.8,592,"540 El Camino Real, Redwood City, CA 94063",37.489587,-122.239208,$$,"Japanese, Sushi Bars",pickup,"[{""open"": [{""is_overnight"": false, ""start"": ""1700"", ""end"": ""2100"", ""day"": 0}, {""is_overnight"": false, ""start"": ""1700"", ""end"": ""2100"", ""day"": 1}, {""is_overnight"": false, ""start"": ""1130"", ""end"": ""1400"", ""day"": 2}, {""is_overnight"": false, ""start"": ""1700"", ""end"": ""2100"", ""day"": 2}, {""is_overnight"": false, ""start"": ""1130"", ""end"": ""1400"", ""day"": 3}, {""is_overnight"": false, ""start"": ""1700"", ""end"": ""2100"", ""day"": 3}, {""is_overnight"": false, ""start"": ""1700"", ""end"": ""2100"", ""day"": 4}, {""is_overnight"": false, ""start"": ""1700"", ""end"": ""2030"", ""day"": 5}], ""hours_type"": ""REGULAR"", ""is_open_now"": false}]",False
iKJ8LTC61-QsLTLi1Cte1w,Farmhouse Kitchen Thai Cuisine,https://www.yelp.com/biz/farmhouse-kitchen-thai-cuisine-menlo-park-2?adjust_creative=n70A43OiB44OyQAzeWieZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=n70A43OiB44OyQAzeWieZQ,https://s3-media4.fl.yelpcdn.com/bphoto/ROOXjw_mGHoTAcl-4-KXTA/o.jpg,+16506657935,4.1,1609,"1165 Merrill St, Menlo Park, CA 94025",37.45491677842326,-122.1834215411082,$$$,"Thai, Cocktail Bars, Noodles",restaurant_reservation,"[{""open"": [{""is_overnight"": false, ""start"": ""1100"", ""end"": ""1400"", ""day"": 0}, {""is_overnight"": false, ""start"": ""1700"", ""end"": ""2030"", ""day"": 0}, {""is_overnight"": false, ""start"": ""1100"", ""end"": ""1400"", ""day"": 1}, {""is_overnight"": false, ""start"": ""1700"", ""end"": ""2030"", ""day"": 1}, {""is_overnight"": false, ""start"": ""1100"", ""end"": ""1400"", ""day"": 2}, {""is_overnight"": false, ""start"": ""1700"", ""end"": ""2030"", ""day"": 2}, {""is_overnight"": false, ""start"": ""1100"", ""end"": ""1400"", ""day"": 3}, {""is_overnight"": false, ""start"": ""1700"", ""end"": ""2030"", ""day"": 3}, {""is_overnight"": false, ""start"": ""1100"", ""end"": ""1400"", ""day"": 4}, {""is_overnight"": false, ""start"": ""1700"", ""end"": ""2100"", ""day"": 4}, {""is_overnight"": false, ""start"": ""1200"", ""end"": ""1500"", ""day"": 5}, {""is_overnight"": false, ""start"": ""1700"", ""end"": ""2100"", ""day"": 5}, {""is_overnight"": false, ""start"": ""1200"", ""end"": ""1500"", ""day"": 6}, {""is_overnight"": false, ""start"": ""1700"", ""end"": ""2030"", ""day"": 6}], ""hours_type"": ""REGULAR"", ""is_open_now"": true}]",False
zXyTs3ou-nx98Utfq6zp8Q,Karakade Thai Cuisine,https://www.yelp.com/biz/karakade-thai-cuisine-redwood-city-2?adjust_creative=n70A43OiB44OyQAzeWieZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=n70A43OiB44OyQAzeWieZQ,https://s3-media2.fl.yelpcdn.com/bphoto/-7MlftZ96W0saXT_tx8swg/o.jpg,+16503654079,3.8,509,"593 Woodside Rd, Ste G, Redwood City, CA 94061",37.469342,-122.222979179466,$$,Thai,"pickup, delivery","[{""open"": [{""is_overnight"": false, ""start"": ""1100"", ""end"": ""1400"", ""day"": 0}, {""is_overnight"": false, ""start"": ""1630"", ""end"": ""2030"", ""day"": 0}, {""is_overnight"": false, ""start"": ""1100"", ""end"": ""1400"", ""day"": 1}, {""is_overnight"": false, ""start"": ""1630"", ""end"": ""2030"", ""day"": 1}, {""is_overnight"": false, ""start"": ""1100"", ""end"": ""1400"", ""day"": 3}, {""is_overnight"": false, ""start"": ""1630"", ""end"": ""2030"", ""day"": 3}, {""is_overnight"": false, ""start"": ""1100"", ""end"": ""1400"", ""day"": 4}, {""is_overnight"": false, ""start"": ""1630"", ""end"": ""2030"", ""day"": 4}, {""is_overnight"": false, ""start"": ""1200"", ""end"": ""1430"", ""day"": 5}, {""is_overnight"": false, ""start"": ""1630"", ""end"": ""2030"", ""day"": 5}, {""is_overnight"": false, ""start"": ""1200"", ""end"": ""1430"", ""day"": 6}, {""is_overnight"": false, ""start"": ""1630"", ""end"": ""2030"", ""day"": 6}], ""hours_type"": ""REGULAR"", ""is_open_now"": true}]",False
uWhQc8pgOYtS-bsz_sbPZw,Freewheel Brewing Company,https://www.yelp.com/biz/freewheel-brewing-company-redwood-city?adjust_creative=n70A43OiB44OyQAzeWieZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=n70A43OiB44OyQAzeWieZQ,https://s3-media3.fl.yelpcdn.com/bphoto/a8LK1OO7jWwfFy9pDpvDmw/o.jpg,+16503652337,4.0,444,"3736 Florence St, Redwood City, CA 94063",37.4782534,-122.1869481,$$,"Breweries, Burgers, Pubs","pickup, delivery","[{""open"": [{""is_overnight"": false, ""start"": ""1130"", ""end"": ""2200"", ""day"": 0}, {""is_overnight"": false, ""start"": ""1130"", ""end"": ""2200"", ""day"": 1}, {""is_overnight"": false, ""start"": ""1130"", ""end"": ""2200"", ""day"": 2}, {""is_overnight"": false, ""start"": ""1130"", ""end"": ""2200"", ""day"": 3}, {""is_overnight"": false, ""start"": ""1130"", ""end"": ""2200"", ""day"": 4}, {""is_overnight"": false, ""start"": ""1130"", ""end"": ""2200"", ""day"": 5}, {""is_overnight"": false, ""start"": ""1130"", ""end"": ""2200"", ""day"": 6}], ""hours_type"": ""REGULAR"", ""is_open_now"": true}]",False
Dxu9_ZG9ndUwxlww7LRtIQ,Gourmet Gyros & Kebabs,https://www.yelp.com/biz/gourmet-gyros-and-kebabs-redwood-city-2?adjust_creative=n70A43OiB44OyQAzeWieZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=n70A43OiB44OyQAzeWieZQ,https://s3-media2.fl.yelpcdn.com/bphoto/iWePDkqOVIyrnmvMQu8jhQ/o.jpg,+16503623305,4.6,200,"2300 Bay Rd, Redwood City, CA 94063",37.484905,-122.212475,$$,"Kebab, Mediterranean, Salad","delivery, pickup","[{""open"": [{""is_overnight"": false, ""start"": ""1000"", ""end"": ""2000"", ""day"": 0}, {""is_overnight"": false, ""start"": ""1000"", ""end"": ""2000"", ""day"": 1}, {""is_overnight"": false, ""start"": ""1000"", ""end"": ""2000"", ""day"": 2}, {""is_overnight"": false, ""start"": ""1000"", ""end"": ""2000"", ""day"": 3}, {""is_overnight"": false, ""start"": ""1000"", ""end"": ""2000"", ""day"": 4}, {""is_overnight"": false, ""start"": ""1000"", ""end"": ""2000"", ""day"": 5}], ""hours_type"": ""REGULAR"", ""is_open_now"": false}]",False
WskbERiIURZrSKvLlV_aOA,Curry Pizza House Redwood City,https://www.yelp.com/biz/curry-pizza-house-redwood-city-3?adjust_creative=n70A43OiB44OyQAzeWieZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=n70A43OiB44OyQAzeWieZQ,https://s3-media2.fl.yelpcdn.com/bphoto/VFFWKDMIH2R4ICwRSbFEzg/o.jpg,+16503623558,4.2,115,"900 Middlefield Rd, Ste A, Redwood City, CA 94063",37.48538516894114,-122.22986215009904,N/A,"Pizza, Chicken Wings, Indian","pickup, delivery","[{""open"": [{""is_overnight"": false, ""start"": ""1000"", ""end"": ""2300"", ""day"": 0}, {""is_overnight"": false, ""start"": ""1000"", ""end"": ""2300"", ""day"": 1}, {""is_overnight"": false, ""start"": ""1000"", ""end"": ""2300"", ""day"": 2}, {""is_overnight"": false, ""start"": ""1000"", ""end"": ""2300"", ""day"": 3}, {""is_overnight"": false, ""start"": ""1000"", ""end"": ""2300"", ""day"": 4}, {""is_overnight"": false, ""start"": ""1000"", ""end"": ""2300"", ""day"": 5}, {""is_overnight"": false, ""start"": ""1000"", ""end"": ""2300"", ""day"": 6}], ""hours_type"": ""REGULAR"", ""is_open_now"": true}]",False
hMg8E8TZoStE0MeLuRfQYA,La Quinta Pizza,https://www.yelp.com/biz/la-quinta-pizza-redwood-city-2?adjust_creative=n70A43OiB44OyQAzeWieZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=n70A43OiB44OyQAzeWieZQ,https://s3-media2.fl.yelpcdn.com/bphoto/sBgs4Ag0h4ohlbL-yoS_dQ/o.jpg,+16505056722,4.7,107,"151 5th Ave, Ste B, Redwood City, CA 94063",37.469452217080544,-122.2073944,N/A,Pizza,delivery,"[{""open"": [{""is_overnight"": false, ""start"": ""1600"", ""end"": ""0000"", ""day"": 0}, {""is_overnight"": false, ""start"": ""1600"", ""end"": ""0000"", ""day"": 1}, {""is_overnight"": false, ""start"": ""1600"", ""end"": ""0000"", ""day"": 2}, {""is_overnight"": false, ""start"": ""1600"", ""end"": ""0000"", ""day"": 3}, {""is_overnight"": true, ""start"": ""1200"", ""end"": ""0230"", ""day"": 4}, {""is_overnight"": true, ""start"": ""1200"", ""end"": ""0230"", ""day"": 5}, {""is_overnight"": false, ""start"": ""1200"", ""end"": ""0000"", ""day"": 6}], ""hours_type"": ""REGULAR"", ""is_open_now"": true}]",False
pVelQLrIntVb0wjuFEVhSg,RocknWraps & Kabobs,https://www.yelp.com/biz/rocknwraps-and-kabobs-redwood-city-2?adjust_creative=n70A43OiB44OyQAzeWieZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=n70A43OiB44OyQAzeWieZQ,https://s3-media1.fl.yelpcdn.com/bphoto/iZpxdlK44YrXeaTCu_lpFQ/o.jpg,+16502999551,4.1,338,"2053 Broadway St, Redwood City, CA 94063",37.486235,-122.22727,$,"Mediterranean, Wraps","pickup, delivery","[{""open"": [{""is_overnight"": false, ""start"": ""1100"", ""end"": ""1400"", ""day"": 0}, {""is_overnight"": false, ""start"": ""1700"", ""end"": ""0000"", ""day"": 0}, {""is_overnight"": false, ""start"": ""1100"", ""end"": ""1400"", ""day"": 1}, {""is_overnight"": false, ""start"": ""1700"", ""end"": ""0000"", ""day"": 1}, {""is_overnight"": false, ""start"": ""1100"", ""end"": ""1400"", ""day"": 2}, {""is_overnight"": false, ""start"": ""1700"", ""end"": ""0000"", ""day"": 2}, {""is_overnight"": false, ""start"": ""1100"", ""end"": ""1400"", ""day"": 3}, {""is_overnight"": false, ""start"": ""1700"", ""end"": ""0000"", ""day"": 3}, {""is_overnight"": false, ""start"": ""1100"", ""end"": ""1400"", ""day"": 4}, {""is_overnight"": false, ""start"": ""1700"", ""end"": ""0000"", ""day"": 4}, {""is_overnight"": false, ""start"": ""1100"", ""end"": ""0000"", ""day"": 5}, {""is_overnight"": false, ""start"": ""1500"", ""end"": ""0000"", ""day"": 6}], ""hours_type"": ""REGULAR"", ""is_open_now"": true}]",False
lcQlbhI17c5u7CQxosPQQw,Nick the Greek,https://www.yelp.com/biz/nick-the-greek-redwood-city?adjust_creative=n70A43OiB44OyQAzeWieZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=n70A43OiB44OyQAzeWieZQ,https://s3-media3.fl.yelpcdn.com/bphoto/32ZWwBjYNBybKkDLPPKMwg/o.jpg,+16502600081,4.0,346,"2034 Broadway St, Redwood City, CA 94063",37.4867201,-122.2269876,$$,Greek,"pickup, delivery","[{""open"": [{""is_overnight"": false, ""start"": ""1100"", ""end"": ""2200"", ""day"": 0}, {""is_overnight"": false, ""start"": ""1100"", ""end"": ""2200"", ""day"": 1}, {""is_overnight"": false, ""start"": ""1100"", ""end"": ""2200"", ""day"": 2}, {""is_overnight"": false, ""start"": ""1100"", ""end"": ""2200"", ""day"": 3}, {""is_overnight"": false, ""start"": ""1100"", ""end"": ""2200"", ""day"": 4}, {""is_overnight"": false, ""start"": ""1100"", ""end"": ""2200"", ""day"": 5}, {""is_overnight"": false, ""start"": ""1100"", ""end"": ""2200"", ""day"": 6}], ""hours_type"": ""REGULAR"", ""is_open_now"": true}]",False
XLZO8jM6kVycSVr3VWhNkA,The BottleShop RWC,https://www.yelp.com/biz/the-bottleshop-rwc-redwood-city-2?adjust_creative=n70A43OiB44OyQAzeWieZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=n70A43OiB44OyQAzeWieZQ,https://s3-media3.fl.yelpcdn.com/bphoto/fiqio1xspnforSVmvJzRpA/o.jpg,+16509809539,4.7,103,"2627 Broadway, Redwood City, CA 94063",37.48589,-122.23369,N/A,"Wine Bars, American",,"[{""open"": [{""is_overnight"": false, ""start"": ""1500"", ""end"": ""2300"", ""day"": 1}, {""is_overnight"": false, ""start"": ""1500"", ""end"": ""2300"", ""day"": 2}, {""is_overnight"": false, ""start"": ""1500"", ""end"": ""2300"", ""day"": 3}, {""is_overnight"": false, ""start"": ""1500"", ""end"": ""2300"", ""day"": 4}, {""is_overnight"": false, ""start"": ""1330"", ""end"": ""2300"", ""day"": 5}], ""hours_type"": ""REGULAR"", ""is_open_now"": false}]",False
4MsHLU9Slbt23PQbh7ALLw,El Camaron RWC,https://www.yelp.com/biz/el-camaron-rwc-redwood-city-2?adjust_creative=n70A43OiB44OyQAzeWieZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=n70A43OiB44OyQAzeWieZQ,https://s3-media4.fl.yelpcdn.com/bphoto/4Dux85pmOh3XkkHf1BPXgA/o.jpg,+16503894587,4.3,54,"2761 El Camino Real, Redwood City, CA 94061",37.471223,-122.214145,N/A,"Mexican, Sushi Bars, Seafood","pickup, delivery","[{""open"": [{""is_overnight"": false, ""start"": ""1030"", ""end"": ""2100"", ""day"": 0}, {""is_overnight"": false, ""start"": ""1030"", ""end"": ""2100"", ""day"": 1}, {""is_overnight"": false, ""start"": ""1030"", ""end"": ""2100"", ""day"": 2}, {""is_overnight"": false, ""start"": ""1030"", ""end"": ""2100"", ""day"": 3}, {""is_overnight"": false, ""start"": ""1000"", ""end"": ""2200"", ""day"": 4}, {""is_overnight"": false, ""start"": ""1000"", ""end"": ""2200"", ""day"": 5}, {""is_overnight"": false, ""start"": ""1000"", ""end"": ""2200"", ""day"": 6}], ""hours_type"": ""REGULAR"", ""is_open_now"": true}]",False
ig90VggWkyvxdOn47vzmwA,Falafel and Things,https://www.yelp.com/biz/falafel-and-things-redwood-city-2?adjust_creative=n70A43OiB44OyQAzeWieZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=n70A43OiB44OyQAzeWieZQ,https://s3-media4.fl.yelpcdn.com/bphoto/0N0TO357mLdWgOkBU45vIQ/o.jpg,+16506099867,4.8,145,"975 Veterans Blvd, Redwood City, CA 94063",37.4904528,-122.2270339,$$,"Food Trucks, Falafel, Middle Eastern",delivery,"[{""open"": [{""is_overnight"": false, ""start"": ""1115"", ""end"": ""2000"", ""day"": 1}, {""is_overnight"": false, ""start"": ""1115"", ""end"": ""2000"", ""day"": 2}, {""is_overnight"": false, ""start"": ""1115"", ""end"": ""2000"", ""day"": 3}, {""is_overnight"": false, ""start"": ""1115"", ""end"": ""2000"", ""day"": 4}, {""is_overnight"": false, ""start"": ""1130"", ""end"": ""2000"", ""day"": 5}], ""hours_type"": ""REGULAR"", ""is_open_now"": false}]",False
WmxvC0SXDSVlo-NVH9U-bA,Eats Meets West Bowls,https://www.yelp.com/biz/eats-meets-west-bowls-belmont?adjust_creative=n70A43OiB44OyQAzeWieZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=n70A43OiB44OyQAzeWieZQ,https://s3-media2.fl.yelpcdn.com/bphoto/_TygWv-bKZ6octxTuBl1fw/o.jpg,+16507220067,4.6,204,"201 Marshall St, Ste 101, Redwood City, CA 94063",37.48713,-122.23262,$$,"Salad, Breakfast & Brunch, Acai Bowls","pickup, delivery","[{""open"": [{""is_overnight"": false, ""start"": ""1100"", ""end"": ""1600"", ""day"": 0}, {""is_overnight"": false, ""start"": ""1100"", ""end"": ""1600"", ""day"": 1}, {""is_overnight"": false, ""start"": ""1100"", ""end"": ""1600"", ""day"": 2}, {""is_overnight"": false, ""start"": ""1100"", ""end"": ""1600"", ""day"": 3}, {""is_overnight"": false, ""start"": ""1100"", ""end"": ""1600"", ""day"": 4}, {""is_overnight"": false, ""start"": ""1100"", ""end"": ""1600"", ""day"": 5}, {""is_overnight"": false, ""start"": ""1100"", ""end"": ""1600"", ""day"": 6}], ""hours_type"": ""REGULAR"", ""is_open_now"": false}]",False
nGDqDNSmbPSpHLxWQVLIZg,Big Brothers Burgers,https://www.yelp.com/biz/big-brothers-burgers-redwood-city-2?adjust_creative=n70A43OiB44OyQAzeWieZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=n70A43OiB44OyQAzeWieZQ,https://s3-media2.fl.yelpcdn.com/bphoto/hzpOL4wBDgbC_7thNVnEGQ/o.jpg,+16503623227,4.7,124,"2137 Roosevelt Ave, Redwood City, CA 94061",37.46607,-122.240893,$$,"Burgers, Juice Bars & Smoothies, Sandwiches",,"[{""open"": [{""is_overnight"": false, ""start"": ""1100"", ""end"": ""2000"", ""day"": 0}, {""is_overnight"": false, ""start"": ""1100"", ""end"": ""2000"", ""day"": 1}, {""is_overnight"": false, ""start"": ""1100"", ""end"": ""2000"", ""day"": 2}, {""is_overnight"": false, ""start"": ""1100"", ""end"": ""2000"", ""day"": 3}, {""is_overnight"": false, ""start"": ""1100"", ""end"": ""2100"", ""day"": 4}, {""is_overnight"": false, ""start"": ""1100"", ""end"": ""2100"", ""day"": 5}, {""is_overnight"": false, ""start"": ""1100"", ""end"": ""2000"", ""day"": 6}], ""hours_type"": ""REGULAR"", ""is_open_now"": true}]",False
gNY4ZnCCf5z2pnzAeAKTHg,La Maja,https://www.yelp.com/biz/la-maja-redwood-city?adjust_creative=n70A43OiB44OyQAzeWieZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=n70A43OiB44OyQAzeWieZQ,https://s3-media2.fl.yelpcdn.com/bphoto/dqM3LFf4Y63OIxWcQSwR8w/o.jpg,+16505498932,4.3,132,"822 Main St, Redwood City, CA 94063",37.48599390037115,-122.2264146,$$,"Empanadas, Argentine, Wine Bars","pickup, delivery","[{""open"": [{""is_overnight"": false, ""start"": ""1000"", ""end"": ""2100"", ""day"": 0}, {""is_overnight"": false, ""start"": ""1000"", ""end"": ""2100"", ""day"": 1}, {""is_overnight"": false, ""start"": ""1000"", ""end"": ""2100"", ""day"": 2}, {""is_overnight"": false, ""start"": ""1000"", ""end"": ""2100"", ""day"": 3}, {""is_overnight"": false, ""start"": ""1000"", ""end"": ""2200"", ""day"": 4}, {""is_overnight"": false, ""start"": ""1000"", ""end"": ""2200"", ""day"": 5}], ""hours_type"": ""REGULAR"", ""is_open_now"": false}]",False
ePveS2LLCqGSy45s3R3Ucg,Nomadic Kitchen,https://www.yelp.com/biz/nomadic-kitchen-redwood-city?adjust_creative=n70A43OiB44OyQAzeWieZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=n70A43OiB44OyQAzeWieZQ,https://s3-media1.fl.yelpcdn.com/bphoto/YHQb5IqPZjx92NCOB0jiKQ/o.jpg,+16503624594,5.0,80,"2086 Broadway, Redwood City, CA 94063",37.48679469202675,-122.2277863,N/A,"Turkish, Mediterranean",restaurant_reservation,"[{""open"": [{""is_overnight"": false, ""start"": ""1100"", ""end"": ""2100"", ""day"": 0}, {""is_overnight"": false, ""start"": ""1100"", ""end"": ""2100"", ""day"": 2}, {""is_overnight"": false, ""start"": ""1100"", ""end"": ""2100"", ""day"": 3}, {""is_overnight"": false, ""start"": ""1100"", ""end"": ""2100"", ""day"": 4}, {""is_overnight"": false, ""start"": ""1100"", ""end"": ""2100"", ""day"": 5}, {""is_overnight"": false, ""start"": ""1100"", ""end"": ""2100"", ""day"": 6}], ""hours_type"": ""REGULAR"", ""is_open_now"": true}]",False
4ZuYcSaKrYi1524imY8KLw,Cuco’s Burritos,https://www.yelp.com/biz/cuco-s-burritos-redwood-city?adjust_creative=n70A43OiB44OyQAzeWieZQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=n70A43OiB44OyQAzeWieZQ,https://s3-media1.fl.yelpcdn.com/bphoto/KUKXKdWbCYf2MARYlMUpvA/o.jpg,+16503623474,4.6,407,"2855 Middlefield Rd, Redwood City, CA 94063",37.47551,-122.20925,$$,"Mexican, Breakfast & Brunch","delivery, pickup","[{""open"": [{""is_overnight"": false, ""start"": ""0900"", ""end"": ""2000"", ""day"": 0}, {""is_overnight"": false, ""start"": ""0900"", ""end"": ""2000"", ""day"": 1}, {""is_overnight"": false, ""start"": ""0900"", ""end"": ""2000"", ""day"": 2}, {""is_overnight"": false, ""start"": ""0900"", ""end"": ""2000"", ""day"": 3}, {""is_overnight"": false, ""start"": ""0800"", ""end"": ""2000"", ""day"": 4}, {""is_overnight"": false, ""start"": ""0800"", ""end"": ""2000"", ""day"": 5}], ""hours_type"": ""REGULAR"", ""is_open_now"": false}]",False
